method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,delay_A,delay_N,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,acquisition,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score
BO,20260607,14,3,6,bo_r14_003_tl76_dt26_ge48_qr70_tau89,76,26,48,0.7,0.89,137.92,78.59,132.53,91.20,0.00,PASS,,recovery_detected,True,False,0,2173,0,17,232.22,82.86,381.58,0.91,0.91,0.27,0.19,0.22,0.19,0.91,0.49,0.91,0.38,-0.09662911,5,0.973451
BO,20260607,14,4,6,bo_r14_004_tl98_dt37_ge29_qr76_tau90,98,37,29,0.76,0.9,113.92,81.98,111.02,91.20,0.00,PASS,,recovery_detected,True,False,0,1555,0,26,232.22,82.86,381.58,0.91,0.91,0.28,0.19,0.23,0.19,0.91,0.48,0.91,0.38,-0.09761645,5,0.972490
BO,20260607,14,5,6,bo_r14_005_tl98_dt62_ge44_qr94_tau83,98,62,44,0.94,0.83,238.92,77.27,224.22,91.20,0.00,PASS,,recovery_detected,True,False,0,748,0,29,232.22,82.86,381.58,0.91,0.91,0.29,0.19,0.23,0.19,0.91,0.48,0.91,0.38,-0.08912790,5,0.980780
BO,20260607,14,6,6,bo_r14_006_tl118_dt39_ge22_qr78_tau88,118,39,22,0.78,0.88,136.92,82.44,131.97,91.20,0.00,PASS,,recovery_detected,True,False,0,1516,0,31,232.22,82.86,381.58,0.90,0.90,0.30,0.20,0.23,0.19,0.90,0.47,0.90,0.38,-0.10343983,5,0.966843
BO,20260607,15,1,6,bo_r15_001_tl113_dt134_ge30_qr91_tau89,113,134,30,0.91,0.89,286.92,75.40,267.69,91.20,0.00,PASS,,recovery_detected,True,False,0,292,0,40,227.80,77.02,378.58,1.14,1.14,0.36,0.24,0.28,0.24,1.14,0.61,1.14,0.48,0.12960169,5,1.000000
BO,20260607,15,2,6,bo_r15_002_tl118_dt21_ge36_qr75_tau88,118,21,36,0.75,0.88,144.92,75.77,138.63,91.20,0.00,PASS,,recovery_detected,True,False,0,2674,0,19,227.80,77.02,378.58,1.14,1.14,0.38,0.25,0.29,0.25,1.14,0.61,1.14,0.49,0.12960169,5,1.000000
BO,20260607,15,3,6,bo_r15_003_tl62_dt4_ge50_qr77_tau89,62,4,50,0.77,0.89,283.92,89.58,266.25,91.20,0.00,PASS,,recovery_detected,True,False,0,5241,0,18,227.80,77.02,378.58,1.11,1.11,0.32,0.22,0.27,0.23,1.11,0.60,1.11,0.46,0.10758738,5,0.978226
BO,20260607,15,4,6,bo_r15_004_tl100_dt115_ge23_qr100_tau88,100,115,23,1.0,0.88,280.92,81.59,262.80,91.20,0.00,PASS,,recovery_detected,True,False,0,431,0,44,227.80,77.02,378.58,1.11,1.11,0.34,0.23,0.27,0.23,1.11,0.59,1.11,0.46,0.10047673,5,0.971295
BO,20260607,15,5,6,bo_r15_005_tl119_dt65_ge43_qr84_tau82,119,65,43,0.84,0.82,191.92,79.06,181.66,91.20,0.00,PASS,,recovery_detected,True,False,0,728,0,25,227.80,77.02,378.58,1.11,1.11,0.37,0.25,0.29,0.24,1.11,0.58,1.11,0.47,0.10767200,5,0.978309
BO,20260607,15,6,6,bo_r15_006_tl103_dt17_ge25_qr97_tau85,103,17,25,0.97,0.85,145.92,86.23,140.49,91.20,0.00,PASS,,recovery_detected,True,False,0,2850,0,21,227.80,77.02,378.58,1.10,1.10,0.35,0.23,0.27,0.23,1.10,0.58,1.10,0.46,0.09803574,5,0.968927
BO,20260607,16,1,6,bo_r16_001_tl89_dt181_ge44_qr95_tau89,89,181,44,0.95,0.89,248.92,80.57,233.62,91.20,0.00,PASS,,recovery_detected,True,False,0,173,0,29,226.59,77.75,375.43,1.10,1.10,0.33,0.23,0.27,0.23,1.10,0.60,1.10,0.46,0.09857883,5,1.000000
BO,20260607,16,2,6,bo_r16_002_tl94_dt23_ge42_qr100_tau86,94,23,42,1.0,0.86,144.92,77.03,138.75,91.20,0.00,PASS,,recovery_detected,True,False,0,2498,0,17,226.59,77.75,375.43,1.10,1.10,0.35,0.24,0.28,0.24,1.10,0.61,1.10,0.47,0.09857883,5,1.000000
BO,20260607,16,3,6,bo_r16_003_tl94_dt74_ge46_qr91_tau88,94,74,46,0.91,0.88,266.92,78.47,249.79,91.20,0.00,PASS,,recovery_detected,True,False,0,730,0,30,226.59,77.75,375.43,1.10,1.10,0.35,0.24,0.28,0.24,1.10,0.61,1.10,0.47,0.09857883,5,1.000000
BO,20260607,16,4,6,bo_r16_004_tl97_dt78_ge49_qr78_tau88,97,78,49,0.78,0.88,264.92,77.62,247.89,91.20,0.00,PASS,,recovery_detected,True,False,0,373,0,28,226.59,77.75,375.43,1.10,1.10,0.35,0.24,0.28,0.24,1.10,0.59,1.10,0.47,0.09857883,5,1.000000
BO,20260607,16,5,6,bo_r16_005_tl103_dt90_ge42_qr78_tau89,103,90,42,0.78,0.89,190.92,76.02,180.47,91.20,0.00,PASS,,recovery_detected,True,False,0,396,0,28,226.59,77.75,375.43,1.10,1.10,0.35,0.23,0.28,0.24,1.10,0.59,1.10,0.47,0.09857883,5,1.000000
BO,20260607,16,6,6,bo_r16_006_tl110_dt113_ge33_qr91_tau88,110,113,33,0.91,0.88,363.92,89.46,338.97,91.20,0.00,PASS,,recovery_detected,True,False,0,360,0,42,226.59,77.75,375.43,1.10,1.10,0.35,0.23,0.28,0.23,1.10,0.59,1.10,0.46,0.09857883,5,1.000000
BO,20260607,17,1,6,bo_r17_001_tl78_dt8_ge46_qr92_tau89,78,8,46,0.92,0.89,164.92,79.52,157.16,91.20,0.00,PASS,,recovery_detected,True,False,0,3564,0,18,226.90,79.56,374.24,1.03,1.03,0.32,0.22,0.26,0.22,1.03,0.58,1.03,0.44,0.03228027,5,1.000000
BO,20260607,17,2,6,bo_r17_002_tl97_dt195_ge42_qr100_tau90,97,195,42,1.0,0.9,281.92,79.19,263.49,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,31,226.90,79.56,374.24,1.03,1.03,0.32,0.22,0.26,0.22,1.03,0.57,1.03,0.44,0.03228027,5,1.000000
BO,20260607,17,3,6,bo_r17_003_tl100_dt16_ge48_qr90_tau84,100,16,48,0.9,0.84,144.92,79.76,139.00,91.20,0.00,PASS,,recovery_detected,True,False,0,2859,0,17,226.90,79.56,374.24,1.03,1.03,0.33,0.22,0.26,0.22,1.03,0.56,1.03,0.44,0.03228027,5,1.000000
BO,20260607,17,4,6,bo_r17_004_tl110_dt111_ge27_qr98_tau90,110,111,27,0.98,0.9,265.92,78.67,248.90,91.20,0.00,PASS,,recovery_detected,True,False,0,394,0,41,226.90,79.56,374.24,1.03,1.03,0.33,0.22,0.26,0.22,1.03,0.56,1.03,0.44,0.03228027,5,1.000000
BO,20260607,17,5,6,bo_r17_005_tl120_dt28_ge27_qr98_tau86,120,28,27,0.98,0.86,167.92,76.49,159.61,91.20,0.00,PASS,,recovery_detected,True,False,0,2094,0,26,226.90,79.56,374.24,1.03,1.03,0.34,0.23,0.26,0.22,1.03,0.56,1.03,0.44,0.03228027,5,1.000000
BO,20260607,17,6,6,bo_r17_006_tl63_dt17_ge37_qr95_tau90,63,17,37,0.95,0.9,158.92,85.06,152.20,91.20,0.00,PASS,,recovery_detected,True,False,0,2812,0,19,226.90,79.56,374.24,1.02,1.02,0.29,0.20,0.24,0.21,1.02,0.56,1.02,0.42,0.02066802,5,0.988455
BO,20260607,18,1,6,bo_r18_001_tl97_dt85_ge38_qr95_tau88,97,85,38,0.95,0.88,220.92,89.49,208.97,91.20,0.00,PASS,,recovery_detected,True,False,0,274,0,30,224.54,78.48,370.60,1.07,1.07,0.33,0.22,0.27,0.23,1.07,0.58,1.07,0.45,0.06373018,5,1.000000
BO,20260607,18,2,6,bo_r18_002_tl102_dt62_ge39_qr83_tau88,102,62,39,0.83,0.88,299.92,83.77,280.27,91.20,0.00,PASS,,recovery_detected,True,False,0,455,0,37,224.54,78.48,370.60,1.07,1.07,0.34,0.23,0.27,0.23,1.07,0.57,1.07,0.45,0.06373018,5,1.000000
BO,20260607,18,3,6,bo_r18_003_tl103_dt155_ge49_qr97_tau86,103,155,49,0.97,0.86,302.92,79.03,282.57,91.20,0.00,PASS,,recovery_detected,True,False,0,347,0,31,224.54,78.48,370.60,1.07,1.07,0.34,0.23,0.27,0.23,1.07,0.58,1.07,0.45,0.06373018,5,1.000000
BO,20260607,18,4,6,bo_r18_004_tl109_dt81_ge39_qr95_tau86,109,81,39,0.95,0.86,299.92,84.36,280.32,91.20,0.00,PASS,,recovery_detected,True,False,0,326,0,36,224.54,78.48,370.60,1.07,1.07,0.35,0.23,0.27,0.23,1.07,0.58,1.07,0.45,0.06373018,5,1.000000
BO,20260607,18,5,6,bo_r18_005_tl115_dt45_ge42_qr76_tau90,115,45,42,0.76,0.9,225.92,82.69,212.90,91.20,0.00,PASS,,recovery_detected,True,False,0,1470,0,27,224.54,78.48,370.60,1.07,1.07,0.36,0.24,0.28,0.24,1.07,0.59,1.07,0.46,0.06373018,5,1.000000
BO,20260607,18,6,6,bo_r18_006_tl105_dt27_ge47_qr96_tau81,105,27,47,0.96,0.81,139.92,81.41,134.60,91.20,0.00,PASS,,recovery_detected,True,False,0,2018,0,18,224.54,78.48,370.60,1.06,1.06,0.34,0.23,0.27,0.23,1.06,0.56,1.06,0.45,0.05856358,5,0.994847
BO,20260607,19,1,6,bo_r19_001_tl84_dt209_ge49_qr97_tau90,84,209,49,0.97,0.9,302.92,79.03,282.57,91.20,0.00,PASS,,recovery_detected,True,False,0,347,0,31,225.02,80.84,369.21,0.98,0.98,0.30,0.20,0.24,0.21,0.98,0.54,0.98,0.41,-0.02466609,5,1.000000
BO,20260607,19,2,6,bo_r19_002_tl99_dt101_ge32_qr96_tau90,99,101,32,0.96,0.9,316.92,91.59,296.44,91.20,0.00,PASS,,recovery_detected,True,False,0,274,0,40,225.02,80.84,369.21,0.98,0.98,0.30,0.20,0.24,0.21,0.98,0.53,0.98,0.41,-0.02466609,5,1.000000
BO,20260607,19,3,6,bo_r19_003_tl100_dt73_ge42_qr88_tau87,100,73,42,0.88,0.87,232.92,76.27,218.68,91.20,0.00,PASS,,recovery_detected,True,False,0,798,0,28,225.02,80.84,369.21,0.98,0.98,0.31,0.21,0.24,0.21,0.98,0.52,0.98,0.41,-0.02466609,5,1.000000
BO,20260607,19,4,6,bo_r19_004_tl115_dt29_ge43_qr90_tau85,115,29,43,0.9,0.85,137.92,92.87,133.82,91.20,0.00,PASS,,recovery_detected,True,False,0,1859,0,20,225.02,80.84,369.21,0.98,0.98,0.33,0.22,0.25,0.22,0.98,0.53,0.98,0.42,-0.02466609,5,1.000000
BO,20260607,19,5,6,bo_r19_005_tl115_dt36_ge41_qr49_tau90,115,36,41,0.49,0.9,109.92,84.34,107.59,91.20,0.00,PASS,,recovery_detected,True,False,0,1507,0,19,225.02,80.84,369.21,0.95,0.95,0.32,0.21,0.24,0.20,0.95,0.50,0.95,0.40,-0.04837779,5,0.976567
BO,20260607,19,6,6,bo_r19_006_tl86_dt100_ge44_qr99_tau83,86,100,44,0.99,0.83,189.92,79.45,179.88,91.20,0.00,PASS,,recovery_detected,True,False,0,237,0,28,225.02,80.84,369.21,0.94,0.94,0.29,0.19,0.23,0.20,0.94,0.50,0.94,0.39,-0.06366086,5,0.961756
BO,20260607,20,1,6,bo_r20_001_tl76_dt1_ge48_qr92_tau86,76,1,48,0.92,0.86,264.92,89.58,248.98,91.20,0.00,PASS,,recovery_detected,True,False,0,4654,0,17,223.87,79.69,368.06,1.01,1.01,0.30,0.21,0.25,0.21,1.01,0.55,1.01,0.42,0.01477233,5,0.999911
BO,20260607,20,2,6,bo_r20_002_tl76_dt19_ge49_qr85_tau89,76,19,49,0.85,0.89,144.92,79.19,138.94,91.20,0.00,PASS,,recovery_detected,True,False,0,2724,0,17,223.87,79.69,368.06,1.01,1.01,0.31,0.21,0.25,0.22,1.01,0.56,1.01,0.43,0.01486168,5,1.000000
BO,20260607,20,3,6,bo_r20_003_tl95_dt16_ge46_qr100_tau87,95,16,46,1.0,0.87,144.92,79.76,139.00,91.20,0.00,PASS,,recovery_detected,True,False,0,2859,0,17,223.87,79.69,368.06,1.01,1.01,0.33,0.22,0.26,0.23,1.01,0.58,1.01,0.44,0.01486168,5,1.000000
BO,20260607,20,4,6,bo_r20_004_tl108_dt100_ge44_qr99_tau90,108,100,44,0.99,0.9,189.92,79.45,179.88,91.20,0.00,PASS,,recovery_detected,True,False,0,237,0,28,223.87,79.69,368.06,1.01,1.01,0.34,0.23,0.27,0.23,1.01,0.59,1.01,0.45,0.01486168,5,1.000000
BO,20260607,20,5,6,bo_r20_005_tl109_dt32_ge35_qr85_tau85,109,32,35,0.85,0.85,138.92,83.41,133.87,91.20,0.00,PASS,,recovery_detected,True,False,0,1885,0,21,223.87,79.69,368.06,0.99,0.99,0.32,0.21,0.25,0.21,0.99,0.52,0.99,0.42,-0.00627823,5,0.979082
BO,20260607,20,6,6,bo_r20_006_tl113_dt81_ge48_qr51_tau89,113,81,48,0.51,0.89,252.92,74.41,236.69,91.20,0.00,PASS,,recovery_detected,True,False,0,226,0,28,223.87,79.69,368.06,0.99,0.99,0.33,0.22,0.25,0.21,0.99,0.52,0.99,0.42,-0.00774606,5,0.977646
BO,20260607,21,1,6,bo_r21_001_tl99_dt47_ge36_qr100_tau86,99,47,36,1.0,0.86,171.92,88.45,164.33,91.20,0.00,PASS,,recovery_detected,True,False,0,1241,0,26,221.66,78.34,364.97,1.06,1.06,0.33,0.22,0.26,0.23,1.06,0.57,1.06,0.45,0.05758648,5,1.000000
BO,20260607,21,2,6,bo_r21_002_tl101_dt18_ge40_qr100_tau90,101,18,40,1.0,0.9,165.92,87.50,158.79,91.20,0.00,PASS,,recovery_detected,True,False,0,2927,0,19,221.66,78.34,364.97,1.06,1.06,0.35,0.24,0.28,0.24,1.06,0.62,1.06,0.47,0.05758648,5,1.000000
BO,20260607,21,3,6,bo_r21_003_tl121_dt80_ge50_qr70_tau85,121,80,50,0.7,0.85,220.92,73.64,207.53,91.20,0.00,PASS,,recovery_detected,True,False,0,229,0,27,221.66,78.34,364.97,1.06,1.06,0.36,0.24,0.27,0.23,1.06,0.55,1.06,0.45,0.05753320,5,0.999947
BO,20260607,21,4,6,bo_r21_004_tl120_dt209_ge40_qr91_tau86,120,209,40,0.91,0.86,297.92,84.08,278.48,91.20,0.00,PASS,,recovery_detected,True,False,0,195,0,35,221.66,78.34,364.97,1.05,1.05,0.34,0.23,0.27,0.22,1.05,0.55,1.05,0.44,0.05030016,5,0.992740
BO,20260607,21,5,6,bo_r21_005_tl120_dt58_ge13_qr94_tau87,120,58,13,0.94,0.87,230.92,89.58,218.07,91.20,0.00,PASS,,recovery_detected,True,False,0,864,0,50,221.66,78.34,364.97,1.02,1.02,0.33,0.22,0.26,0.22,1.02,0.54,1.02,0.43,0.02031606,5,0.963416
BO,20260607,21,6,6,bo_r21_006_tl39_dt18_ge43_qr99_tau88,39,18,43,0.99,0.88,164.92,85.45,157.70,91.20,0.00,PASS,,recovery_detected,True,False,0,2926,0,19,221.66,78.34,364.97,1.01,1.01,0.27,0.19,0.24,0.20,1.01,0.55,1.01,0.41,0.00995515,5,0.953485
BO,20260607,22,1,6,bo_r22_001_tl81_dt78_ge50_qr80_tau90,81,78,50,0.8,0.9,220.92,73.64,207.53,91.20,0.00,PASS,,recovery_detected,True,False,0,227,0,27,220.51,79.06,361.95,1.03,1.03,0.31,0.21,0.25,0.22,1.03,0.56,1.03,0.43,0.02520086,5,1.000000
BO,20260607,22,2,6,bo_r22_002_tl102_dt228_ge48_qr91_tau89,102,228,48,0.91,0.89,303.92,80.26,283.59,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,32,220.51,79.06,361.95,1.03,1.03,0.33,0.22,0.26,0.22,1.03,0.56,1.03,0.43,0.02520086,5,1.000000
BO,20260607,22,3,6,bo_r22_003_tl103_dt53_ge50_qr97_tau89,103,53,50,0.97,0.89,145.92,86.06,140.48,91.20,0.00,PASS,,recovery_detected,True,False,0,1029,0,21,220.51,79.06,361.95,1.03,1.03,0.35,0.24,0.28,0.24,1.03,0.60,1.03,0.45,0.02520086,5,1.000000
BO,20260607,22,4,6,bo_r22_004_tl108_dt7_ge39_qr77_tau90,108,7,39,0.77,0.9,167.92,81.69,160.08,91.20,0.00,PASS,,recovery_detected,True,False,0,3553,0,17,220.51,79.06,361.95,1.03,1.03,0.34,0.23,0.27,0.23,1.03,0.57,1.03,0.44,0.02520086,5,1.000000
BO,20260607,22,5,6,bo_r22_005_tl100_dt38_ge48_qr89_tau83,100,38,48,0.89,0.83,138.92,87.18,134.22,91.20,0.00,PASS,,recovery_detected,True,False,0,1495,0,19,220.51,79.06,361.95,1.02,1.02,0.33,0.22,0.26,0.22,1.02,0.54,1.02,0.43,0.01682324,5,0.991657
BO,20260607,22,6,6,bo_r22_006_tl104_dt157_ge23_qr98_tau90,104,157,23,0.98,0.9,195.92,78.49,185.24,91.20,0.00,PASS,,recovery_detected,True,False,0,298,0,38,220.51,79.06,361.95,1.01,1.01,0.31,0.21,0.25,0.21,1.01,0.54,1.01,0.42,0.00934966,5,0.984274
BO,20260607,23,1,6,bo_r23_001_tl106_dt177_ge42_qr81_tau90,106,177,42,0.81,0.9,281.92,79.19,263.49,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,31,218.90,78.35,359.45,1.05,1.05,0.33,0.22,0.26,0.22,1.05,0.56,1.05,0.44,0.04635466,5,1.000000
BO,20260607,23,2,6,bo_r23_002_tl108_dt51_ge47_qr92_tau85,108,51,47,0.92,0.85,158.92,84.90,152.19,91.20,0.00,PASS,,recovery_detected,True,False,0,1046,0,22,218.90,78.35,359.45,1.05,1.05,0.35,0.23,0.27,0.23,1.05,0.57,1.05,0.45,0.04635466,5,1.000000
BO,20260607,23,3,6,bo_r23_003_tl113_dt39_ge21_qr95_tau89,113,39,21,0.95,0.89,137.92,94.23,133.95,91.20,0.00,PASS,,recovery_detected,True,False,0,1533,0,31,218.90,78.35,359.45,1.05,1.05,0.33,0.22,0.26,0.22,1.05,0.56,1.05,0.44,0.04635466,5,1.000000
BO,20260607,23,4,6,bo_r23_004_tl120_dt95_ge41_qr88_tau90,120,95,41,0.88,0.9,137.92,77.60,132.44,91.20,0.00,PASS,,recovery_detected,True,False,0,236,0,26,218.90,78.35,359.45,1.05,1.05,0.36,0.24,0.28,0.24,1.05,0.60,1.05,0.46,0.04635466,5,1.000000
BO,20260607,23,5,6,bo_r23_005_tl119_dt229_ge39_qr97_tau86,119,229,39,0.97,0.86,269.92,83.83,253.00,91.20,0.00,PASS,,recovery_detected,True,False,0,467,0,33,218.90,78.35,359.45,1.04,1.04,0.34,0.22,0.26,0.22,1.04,0.55,1.04,0.44,0.04317009,5,0.996820
BO,20260607,23,6,6,bo_r23_006_tl78_dt191_ge38_qr99_tau89,78,191,38,0.99,0.89,298.92,86.19,279.58,91.20,0.00,PASS,,recovery_detected,True,False,0,364,0,35,218.90,78.35,359.45,1.02,1.02,0.30,0.20,0.25,0.21,1.02,0.55,1.02,0.42,0.01597742,5,0.970080
BO,20260607,24,1,6,bo_r24_001_tl98_dt27_ge49_qr100_tau82,98,27,49,1.0,0.82,137.92,81.54,132.79,91.20,0.00,PASS,,recovery_detected,True,False,0,1996,0,17,218.18,78.13,358.24,1.05,1.05,0.34,0.23,0.27,0.23,1.05,0.57,1.05,0.45,0.05232230,5,1.000000
BO,20260607,24,2,6,bo_r24_002_tl111_dt25_ge47_qr67_tau88,111,25,47,0.67,0.88,137.92,76.94,132.38,91.20,0.00,PASS,,recovery_detected,True,False,0,2213,0,17,218.18,78.13,358.24,1.05,1.05,0.35,0.23,0.27,0.23,1.05,0.56,1.05,0.45,0.05232230,5,1.000000
BO,20260607,24,3,6,bo_r24_003_tl120_dt18_ge44_qr96_tau81,120,18,44,0.96,0.81,165.92,84.15,158.49,91.20,0.00,PASS,,recovery_detected,True,False,0,2930,0,19,218.18,78.13,358.24,1.05,1.05,0.36,0.24,0.27,0.23,1.05,0.56,1.05,0.45,0.05232230,5,1.000000
BO,20260607,24,4,6,bo_r24_004_tl107_dt47_ge20_qr94_tau89,107,47,20,0.94,0.89,254.92,93.77,240.27,91.20,0.00,PASS,,recovery_detected,True,False,0,1805,0,41,218.18,78.13,358.24,1.04,1.04,0.33,0.22,0.26,0.22,1.04,0.55,1.04,0.44,0.04070757,5,0.988452
BO,20260607,24,5,6,bo_r24_005_tl97_dt103_ge26_qr90_tau90,97,103,26,0.9,0.9,190.92,79.38,180.78,91.20,0.00,PASS,,recovery_detected,True,False,0,339,0,35,218.18,78.13,358.24,1.03,1.03,0.31,0.21,0.25,0.22,1.03,0.55,1.03,0.43,0.02907045,5,0.977016
BO,20260607,24,6,6,bo_r24_006_tl118_dt14_ge29_qr94_tau83,118,14,29,0.94,0.83,145.92,79.67,139.90,91.20,0.00,PASS,,recovery_detected,True,False,0,2999,0,18,218.18,78.13,358.24,1.03,1.03,0.34,0.22,0.26,0.22,1.03,0.54,1.03,0.44,0.03176573,5,0.979653
BO,20260607,25,1,6,bo_r25_001_tl94_dt17_ge36_qr84_tau89,94,17,36,0.84,0.89,158.92,85.13,152.21,91.20,0.00,PASS,,recovery_detected,True,False,0,2822,0,19,215.93,76.37,355.50,1.12,1.12,0.35,0.23,0.28,0.24,1.12,0.60,1.12,0.47,0.11224969,5,1.000000
BO,20260607,25,2,6,bo_r25_002_tl98_dt123_ge30_qr96_tau90,98,123,30,0.96,0.9,286.92,75.40,267.69,91.20,0.00,PASS,,recovery_detected,True,False,0,292,0,40,215.93,76.37,355.50,1.12,1.12,0.34,0.23,0.28,0.24,1.12,0.60,1.12,0.47,0.11224969,5,1.000000
BO,20260607,25,3,6,bo_r25_003_tl101_dt169_ge37_qr100_tau89,101,169,37,1.0,0.89,412.92,87.47,383.33,91.20,0.00,PASS,,recovery_detected,True,False,0,295,0,40,215.93,76.37,355.50,1.12,1.12,0.35,0.24,0.28,0.24,1.12,0.61,1.12,0.47,0.11224969,5,1.000000
BO,20260607,25,4,6,bo_r25_004_tl99_dt54_ge33_qr97_tau86,99,54,33,0.97,0.86,239.92,83.08,225.66,91.20,0.00,PASS,,recovery_detected,True,False,0,999,0,32,215.93,76.37,355.50,1.11,1.11,0.35,0.23,0.27,0.23,1.11,0.59,1.11,0.46,0.10129316,5,0.989103
BO,20260607,25,5,6,bo_r25_005_tl119_dt130_ge46_qr56_tau89,119,130,46,0.56,0.89,200.92,81.06,190.02,91.20,0.00,PASS,,recovery_detected,True,False,0,230,0,26,215.93,76.37,355.50,1.10,1.10,0.37,0.24,0.28,0.24,1.10,0.57,1.10,0.47,0.09260136,5,0.980543
BO,20260607,25,6,6,bo_r25_006_tl53_dt26_ge42_qr95_tau88,53,26,42,0.95,0.88,138.92,80.81,133.64,91.20,0.00,PASS,,recovery_detected,True,False,0,2106,0,18,215.93,76.37,355.50,1.08,1.08,0.30,0.21,0.26,0.22,1.08,0.59,1.08,0.44,0.07443291,5,0.962889
BO,20260607,26,1,6,bo_r26_001_tl103_dt161_ge48_qr87_tau90,103,161,48,0.87,0.9,303.92,80.26,283.59,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,32,216.31,75.66,356.96,1.15,1.15,0.38,0.25,0.30,0.25,1.15,0.64,1.15,0.49,0.14035048,5,1.000000
BO,20260607,26,2,6,bo_r26_002_tl117_dt28_ge46_qr100_tau90,117,28,46,1.0,0.9,168.92,86.58,161.43,91.20,0.00,PASS,,recovery_detected,True,False,0,2124,0,21,216.31,75.66,356.96,1.15,1.15,0.42,0.28,0.32,0.28,1.15,0.70,1.15,0.52,0.14035048,5,1.000000
BO,20260607,26,3,6,bo_r26_003_tl101_dt98_ge39_qr80_tau87,101,98,39,0.8,0.87,489.92,80.89,452.74,91.20,0.00,PASS,,recovery_detected,True,False,0,425,0,45,216.31,75.66,356.96,1.12,1.12,0.35,0.24,0.28,0.24,1.12,0.59,1.12,0.47,0.11047417,5,0.970566
BO,20260607,26,4,6,bo_r26_004_tl109_dt6_ge48_qr65_tau84,109,6,48,0.65,0.84,181.92,95.17,174.03,91.20,0.00,PASS,,recovery_detected,True,False,0,4148,0,18,216.31,75.66,356.96,1.12,1.12,0.37,0.25,0.29,0.24,1.12,0.58,1.12,0.47,0.10912623,5,0.969258
BO,20260607,26,5,6,bo_r26_005_tl112_dt27_ge47_qr59_tau86,112,27,47,0.59,0.86,139.92,81.41,134.60,91.20,0.00,PASS,,recovery_detected,True,False,0,2018,0,18,216.31,75.66,356.96,1.12,1.12,0.38,0.25,0.29,0.24,1.12,0.58,1.12,0.48,0.11322524,5,0.973239
BO,20260607,26,6,6,bo_r26_006_tl105_dt71_ge46_qr61_tau87,105,71,46,0.61,0.87,253.92,77.79,237.91,91.20,0.00,PASS,,recovery_detected,True,False,0,710,0,28,216.31,75.66,356.96,1.11,1.11,0.36,0.24,0.28,0.24,1.11,0.58,1.11,0.47,0.10148013,5,0.961875
BO,20260607,27,1,6,bo_r27_001_tl91_dt43_ge31_qr98_tau88,91,43,31,0.98,0.88,185.92,83.32,176.59,91.20,0.00,PASS,,recovery_detected,True,False,0,1593,0,30,217.25,73.03,361.47,1.27,1.27,0.38,0.26,0.31,0.27,1.27,0.68,1.27,0.53,0.23653158,5,0.995999
BO,20260607,27,2,6,bo_r27_002_tl114_dt90_ge27_qr99_tau90,114,90,27,0.99,0.9,276.92,80.75,259.09,91.20,0.00,PASS,,recovery_detected,True,False,0,481,0,40,217.25,73.03,361.47,1.27,1.27,0.42,0.28,0.33,0.28,1.27,0.71,1.27,0.55,0.24054043,5,1.000000
BO,20260607,27,3,6,bo_r27_003_tl118_dt181_ge27_qr99_tau88,118,181,27,0.99,0.88,222.92,77.46,209.70,91.20,0.00,PASS,,recovery_detected,True,False,0,278,0,38,217.25,73.03,361.47,1.27,1.27,0.41,0.27,0.32,0.27,1.27,0.67,1.27,0.53,0.23619658,5,0.995666
BO,20260607,27,4,6,bo_r27_004_tl119_dt165_ge31_qr86_tau89,119,165,31,0.86,0.89,308.92,86.56,288.71,91.20,0.00,PASS,,recovery_detected,True,False,0,407,0,39,217.25,73.03,361.47,1.26,1.26,0.41,0.27,0.32,0.27,1.26,0.67,1.26,0.53,0.23499475,5,0.994470
BO,20260607,27,5,6,bo_r27_005_tl93_dt44_ge36_qr75_tau90,93,44,36,0.75,0.9,176.92,83.81,168.46,91.20,0.00,PASS,,recovery_detected,True,False,0,1454,0,29,217.25,73.03,361.47,1.25,1.25,0.39,0.26,0.31,0.26,1.25,0.67,1.25,0.52,0.22264770,5,0.982266
BO,20260607,27,6,6,bo_r27_006_tl101_dt55_ge47_qr56_tau90,101,55,47,0.56,0.9,176.92,86.20,168.67,91.20,0.00,PASS,,recovery_detected,True,False,0,737,0,22,217.25,73.03,361.47,1.25,1.25,0.40,0.27,0.31,0.27,1.25,0.66,1.25,0.53,0.22382194,5,0.983420
BO,20260607,28,1,6,bo_r28_001_tl113_dt189_ge41_qr86_tau89,113,189,41,0.86,0.89,241.92,77.60,226.98,91.20,0.00,PASS,,recovery_detected,True,False,0,238,0,32,217.05,74.41,359.69,1.21,1.21,0.39,0.26,0.31,0.26,1.21,0.65,1.21,0.51,0.18933332,5,1.000000
